date,state,city,lat,lon,priceMax,priceMin,priceMod,quantity,year
01-03-2007,TN,CHENNAI,13.0826802,80.2707184,995,732,868,113900,2007
01-03-2007,TN,DINDIGUL,10.3673123,77.9802906,946.5,579.5,750.5,25355,2007
01-03-2007,UP,AGRA,27.1766701,78.0080745,1088,962,1042,15550,2007
01-03-2007,UP,KANPUR,26.449923,80.3318736,797,683,742,53300,2007
01-03-2007,UP,LUCKNOW,26.8466937,80.946166,981,981,981,3660,2007
01-03-2007,UP,VARANASI,25.3176452,82.9739144,901,859,880,89643,2007
01-03-2007,WB,KOLKATA,22.572646,88.363895,916,743,832,131610,2007
01-04-2007,AP,HYDERABAD,17.385044,78.486671,638,504,573,64327,2007
01-04-2007,AP,KURNOOL,15.8281257,78.0372792,562,383,539,987,2007
01-04-2007,ASM,GUWAHATI,26.1445169,91.7362365,941,815,883,30200,2007
01-04-2007,BHR,PATNA,25.5940947,85.1375645,760,709,734,6450,2007
01-04-2007,DEL,DELHI,28.6139391,77.2090212,744,450,632,314940,2007
01-04-2007,GUJ,BHAVNAGAR,21.7644725,72.1519304,598,438,518,37653,2007
01-04-2007,GUJ,GONDAL,21.9619463,70.792297,570,203,476,75287,2007
01-04-2007,GUJ,MAHUVA,21.0902193,71.7563169,597,389,493,221973,2007
01-04-2007,GUJ,RAJKOT,22.3038945,70.8021599,524,183,357,15087,2007
01-04-2007,GUJ,SURAT,21.1702401,72.8310607,600,360,480,30900,2007
01-04-2007,HP,SHIMLA,31.1048145,77.1734033,775,700,738,65,2007
01-04-2007,HR,KARNAL,29.6856929,76.9904825,892,751,837,5705,2007
01-04-2007,HR,RAIPUR,21.2513844,81.6296413,573,488,534,9070,2007
01-04-2007,JH,RANCHI,23.3440997,85.309562,700,600,650,343,2007
01-04-2007,JK,JAMMU,32.7217819,74.8576539,946,854,900,9010,2007
01-04-2007,KER,TRIVENDRUM,8.5241391,76.9366376,950,900,925,150,2007
01-04-2007,KNT,BANGALORE,12.9715987,77.5945627,683,502,626,221698,2007
01-04-2007,KNT,BELGAUM,15.8496953,74.4976741,645,155,519,63512,2007
01-04-2007,KNT,BIJAPUR,16.8301708,75.710031,600,100,283,4000,2007
01-04-2007,KNT,DHAVANGERE,14.4663438,75.9238397,598,247,402,6410,2007
01-04-2007,KNT,HUBLI,15.3647083,75.1239547,626,232,505,33610,2007
01-04-2007,MH,MUMBAI,19.0759837,72.8776559,628,434,531,235600,2007
01-04-2007,MP,INDORE,22.7195687,75.8577258,639,252,432,125460,2007
01-04-2007,MP,UJJAIN,23.1793013,75.7849097,464,131,380,5027,2007
01-04-2007,MS,AHMEDNAGAR,19.0952075,74.7495916,650,250,450,4492,2007
01-04-2007,MS,CHAKAN,18.7602664,73.8630346,582,373,491,14749,2007
01-04-2007,MS,DEVALA,11.4725502,76.3820088,508,212,429,71800,2007
01-04-2007,MS,DHULIA,22.0347727,86.0618818,482,119,392,53504,2007
01-04-2007,MS,DINDORI,22.9417931,81.0768455,533,298,477,15595,2007
01-04-2007,MS,JALGAON,21.0076578,75.5626039,513,323,417,6780,2007
01-04-2007,MS,JUNNAR,19.2031842,73.87425,563,213,463,42550,2007
01-04-2007,MS,KOLHAPUR,16.7049873,74.2432527,641,273,479,54027,2007
01-04-2007,MS,LASALGAON,20.1491422,74.2326058,544,291,449,320725,2007
01-04-2007,MS,LONAND,18.041706,74.1861821,556,200,409,18170,2007
01-04-2007,MS,MALEGAON,20.5547497,74.5100291,474,181,422,132866,2007
01-04-2007,MS,MANMAD,20.2511789,74.4366016,473,278,427,169142,2007
01-04-2007,MS,NASIK,19.9974533,73.7898023,550,184,459,22874,2007
01-04-2007,MS,NIPHAD,20.0799646,74.1093141,474,219,436,28639,2007
01-04-2007,MS,PIMPALGAON,20.1699678,73.9873787,511,344,446,439758,2007
01-04-2007,MS,PUNE,18.5204303,73.8567437,587,318,449,267526,2007
01-04-2007,MS,RAHURI,19.392678,74.6488264,615,174,420,49492,2007
01-04-2007,MS,SAIKHEDA,22.962215,78.5831181,470,381,433,43001,2007
01-04-2007,MS,SANGALI,16.8523973,74.5814773,605,250,428,10666,2007
01-04-2007,MS,SANGAMNER,19.5771387,74.2079648,613,200,408,56336,2007
01-04-2007,MS,SATANA,20.598224,74.2032581,475,225,418,89047,2007
01-04-2007,MS,SHRIRAMPUR,19.6222323,74.6576091,566,241,413,22665,2007
01-04-2007,MS,SINNAR,19.8530593,74.0006328,479,121,431,39368,2007
01-04-2007,MS,SOLAPUR,17.6599188,75.9063906,661,93,410,94638,2007
01-04-2007,MS,VANI,20.33749,73.89189,483,343,439,19564,2007
01-04-2007,MS,YEOLA,20.0471229,74.4818698,452,252,416,222921,2007
01-04-2007,OR,BHUBNESWER,20.2960587,85.8245398,741,673,708,26900,2007
01-04-2007,PB,AMRITSAR,31.6339793,74.8722642,676,575,637,6550,2007
01-04-2007,PB,JALANDHAR,31.3260152,75.5761829,750,550,650,2716,2007
01-04-2007,PB,PATIALA,30.3397809,76.3868797,792,674,766,6150,2007
01-04-2007,RAJ,JAIPUR,26.9124336,75.7872709,792,438,616,32773,2007
01-04-2007,RAJ,JODHPUR,26.2389469,73.0243094,602,364,485,25878,2007
01-04-2007,TN,CHENNAI,13.0826802,80.2707184,808,618,715,88700,2007
01-04-2007,TN,DINDIGUL,10.3673123,77.9802906,899.5,533,728.5,35680,2007
01-04-2007,UP,AGRA,27.1766701,78.0080745,616,533,566,25700,2007
01-04-2007,UP,KANPUR,26.449923,80.3318736,586,520,554,43700,2007
01-04-2007,UP,LUCKNOW,26.8466937,80.946166,663,663,663,1380,2007
01-04-2007,UP,VARANASI,25.3176452,82.9739144,844,782,813,109336,2007
01-04-2007,WB,KOLKATA,22.572646,88.363895,734,610,672,143180,2007
01-05-2007,AP,HYDERABAD,17.385044,78.486671,664,509,583,69474,2007
01-05-2007,AP,KURNOOL,15.8281257,78.0372792,508,430,476,795,2007
01-05-2007,ASM,GUWAHATI,26.1445169,91.7362365,857,752,804,35450,2007
01-05-2007,BHR,PATNA,25.5940947,85.1375645,613,437,527,16850,2007
01-05-2007,DEL,DELHI,28.6139391,77.2090212,657,285,506,299210,2007
01-05-2007,GUJ,GONDAL,21.9619463,70.792297,508,214,394,58470,2007
01-05-2007,GUJ,MAHUVA,21.0902193,71.7563169,619,410,515,92509,2007
01-05-2007,GUJ,RAJKOT,22.3038945,70.8021599,494,182,352,13737,2007
01-05-2007,GUJ,SURAT,21.1702401,72.8310607,580,363,472,32350,2007
01-05-2007,HP,SHIMLA,31.1048145,77.1734033,813,700,756,138,2007
01-05-2007,HR,KARNAL,29.6856929,76.9904825,550,472,512,4900,2007
01-05-2007,HR,RAIPUR,21.2513844,81.6296413,568,468,524,9390,2007
01-05-2007,JH,RANCHI,23.3440997,85.309562,576,523,548,3418,2007
01-05-2007,JK,JAMMU,32.7217819,74.8576539,813,725,769,4020,2007
01-05-2007,KER,TRIVENDRUM,8.5241391,76.9366376,900,850,875,800,2007
01-05-2007,KNT,BANGALORE,12.9715987,77.5945627,700,504,644,311532,2007
01-05-2007,KNT,BELGAUM,15.8496953,74.4976741,752,230,575,58849,2007
01-05-2007,KNT,BIJAPUR,16.8301708,75.710031,600,100,300,2100,2007
01-05-2007,KNT,DHAVANGERE,14.4663438,75.9238397,556,241,420,6430,2007
01-05-2007,KNT,HUBLI,15.3647083,75.1239547,684,240,545,34964,2007
01-05-2007,MH,MUMBAI,19.0759837,72.8776559,671,474,577,176300,2007
01-05-2007,MP,INDORE,22.7195687,75.8577258,522,126,383,225381,2007
01-05-2007,MP,MANDSOUR,24.076836,75.0692952,5301,1609,1781,1843,2007
01-05-2007,MP,UJJAIN,23.1793013,75.7849097,325,107,283,13811,2007
01-05-2007,MS,AHMEDNAGAR,19.0952075,74.7495916,631,103,368,104044,2007
01-05-2007,MS,CHAKAN,18.7602664,73.8630346,611,400,507,4815,2007
01-05-2007,MS,DEVALA,11.4725502,76.3820088,583,210,510,20000,2007
01-05-2007,MS,DHULIA,22.0347727,86.0618818,553,83,440,66050,2007
01-05-2007,MS,DINDORI,22.9417931,81.0768455,602,340,519,18060,2007
01-05-2007,MS,JALGAON,21.0076578,75.5626039,524,299,412,12530,2007
01-05-2007,MS,JUNNAR,19.2031842,73.87425,570,283,500,28467,2007
01-05-2007,MS,KOLHAPUR,16.7049873,74.2432527,668,300,525,53409,2007
01-05-2007,MS,LASALGAON,20.1491422,74.2326058,614,278,482,304004,2007
01-05-2007,MS,LONAND,18.041706,74.1861821,626,296,506,2466,2007
01-05-2007,MS,MALEGAON,20.5547497,74.5100291,535,132,432,173121,2007
01-05-2007,MS,MANMAD,20.2511789,74.4366016,533,194,475,188757,2007
01-05-2007,MS,NASIK,19.9974533,73.7898023,586,171,479,26013,2007
01-05-2007,MS,NIPHAD,20.0799646,74.1093141,542,228,467,35683,2007
01-05-2007,MS,PIMPALGAON,20.1699678,73.9873787,587,349,488,417858,2007
01-05-2007,MS,PUNE,18.5204303,73.8567437,638,332,470,198159,2007
01-05-2007,MS,RAHURI,19.392678,74.6488264,607,101,480,151634,2007
01-05-2007,MS,SAIKHEDA,22.962215,78.5831181,506,333,445,5828,2007
01-05-2007,MS,SANGAMNER,19.5771387,74.2079648,603,180,426,40471,2007
01-05-2007,MS,SATANA,20.598224,74.2032581,513,151,451,68640,2007
01-05-2007,MS,SHRIRAMPUR,19.6222323,74.6576091,622,228,450,101108,2007
01-05-2007,MS,SINNAR,19.8530593,74.0006328,555,67,453,41373,2007
01-05-2007,MS,SOLAPUR,17.6599188,75.9063906,685,58,422,92998,2007
01-05-2007,MS,VANI,20.33749,73.89189,591,342,523,28522,2007
01-05-2007,MS,YEOLA,20.0471229,74.4818698,505,202,424,97616,2007
01-05-2007,OR,BHUBNESWER,20.2960587,85.8245398,689,636,660,42900,2007
01-05-2007,PB,AMRITSAR,31.6339793,74.8722642,555,518,538,6680,2007
01-05-2007,PB,JALANDHAR,31.3260152,75.5761829,570,390,485,7978,2007
01-05-2007,PB,PATIALA,30.3397809,76.3868797,608,390,585,5994,2007
01-05-2007,RAJ,JAIPUR,26.9124336,75.7872709,607,325,470,43403,2007
01-05-2007,RAJ,JODHPUR,26.2389469,73.0243094,426,231,331,21131,2007
01-05-2007,TN,CHENNAI,13.0826802,80.2707184,795,624,710,109200,2007
01-05-2007,UP,AGRA,27.1766701,78.0080745,558,473,513,24050,2007
01-05-2007,UP,KANPUR,26.449923,80.3318736,548,471,509,11700,2007
01-05-2007,UP,LUCKNOW,26.8466937,80.946166,613,613,613,4500,2007
01-05-2007,UP,VARANASI,25.3176452,82.9739144,569,521,544,85200,2007
01-05-2007,WB,KOLKATA,22.572646,88.363895,670,546,611,190450,2007
01-06-2007,AP,HYDERABAD,17.385044,78.486671,973,771,884,57179,2007
01-06-2007,AP,KURNOOL,15.8281257,78.0372792,744,488,643,2189,2007
01-06-2007,ASM,GUWAHATI,26.1445169,91.7362365,1045,916,985,32830,2007
01-06-2007,BHR,PATNA,25.5940947,85.1375645,949,835,892,5950,2007
01-06-2007,DEL,DELHI,28.6139391,77.2090212,913,275,560,420750,2007
01-06-2007,GUJ,GONDAL,21.9619463,70.792297,781,251,621,15745,2007
01-06-2007,GUJ,MAHUVA,21.0902193,71.7563169,684,522,599,15501,2007
01-06-2007,GUJ,RAJKOT,22.3038945,70.8021599,895,310,713,9236,2007
01-06-2007,GUJ,SURAT,21.1702401,72.8310607,878,633,755,33300,2007
01-06-2007,HR,KARNAL,29.6856929,76.9904825,729,629,679,4100,2007
01-06-2007,HR,RAIPUR,21.2513844,81.6296413,883,752,817,13340,2007
01-06-2007,JH,RANCHI,23.3440997,85.309562,782,657,719,2588,2007
01-06-2007,JK,JAMMU,32.7217819,74.8576539,950,841,891,10830,2007
01-06-2007,KER,TRIVENDRUM,8.5241391,76.9366376,1180,1100,1140,890,2007
01-06-2007,KNT,BANGALORE,12.9715987,77.5945627,1004,845,935,264983,2007
01-06-2007,KNT,BELGAUM,15.8496953,74.4976741,994,360,771,43771,2007
01-06-2007,KNT,BIJAPUR,16.8301708,75.710031,920,100,490,2571,2007
01-06-2007,KNT,DHAVANGERE,14.4663438,75.9238397,852,279,642,12480,2007
01-06-2007,KNT,HUBLI,15.3647083,75.1239547,1001,445,745,28704,2007
01-06-2007,MH,MUMBAI,19.0759837,72.8776559,967,740,853,219550,2007
01-06-2007,MH,NAGPUR,21.1458004,79.0881546,1000,950,950,200,2007
01-06-2007,MP,INDORE,22.7195687,75.8577258,827,274,633,159832,2007
01-06-2007,MP,UJJAIN,23.1793013,75.7849097,580,120,420,14204,2007
01-06-2007,MS,AHMEDNAGAR,19.0952075,74.7495916,1047,168,597,102811,2007
01-06-2007,MS,CHAKAN,18.7602664,73.8630346,939,656,794,5645,2007
01-06-2007,MS,DEVALA,11.4725502,76.3820088,872,347,790,60700,2007
01-06-2007,MS,DHULIA,22.0347727,86.0618818,857,193,743,18341,2007
01-06-2007,MS,DINDORI,22.9417931,81.0768455,806,608,762,3554,2007
01-06-2007,MS,JALGAON,21.0076578,75.5626039,871,489,682,1990,2007
01-06-2007,MS,KOLHAPUR,16.7049873,74.2432527,1003,491,694,32684,2007
01-06-2007,MS,LASALGAON,20.1491422,74.2326058,870,435,768,144160,2007
01-06-2007,MS,LONAND,18.041706,74.1861821,915,426,788,539,2007
01-06-2007,MS,MALEGAON,20.5547497,74.5100291,867,229,762,96514,2007
01-06-2007,MS,MANMAD,20.2511789,74.4366016,851,392,805,78600,2007
01-06-2007,MS,NASIK,19.9974533,73.7898023,888,342,741,28510,2007
01-06-2007,MS,NIPHAD,20.0799646,74.1093141,851,376,761,28126,2007
01-06-2007,MS,PIMPALGAON,20.1699678,73.9873787,873,541,789,207113,2007
01-06-2007,MS,PUNE,18.5204303,73.8567437,993,539,777,166871,2007
01-06-2007,MS,RAHURI,19.392678,74.6488264,1008,163,681,146285,2007
01-06-2007,MS,SAIKHEDA,22.962215,78.5831181,838,555,765,28623,2007
01-06-2007,MS,SANGALI,16.8523973,74.5814773,1107,758,932,2838,2007
01-06-2007,MS,SATANA,20.598224,74.2032581,846,314,771,80821,2007
01-06-2007,MS,SHRIRAMPUR,19.6222323,74.6576091,955,291,634,168846,2007
01-06-2007,MS,SINNAR,19.8530593,74.0006328,917,184,778,31749,2007
01-06-2007,MS,SOLAPUR,17.6599188,75.9063906,1070,130,567,61290,2007
01-06-2007,MS,VANI,20.33749,73.89189,892,694,828,21592,2007
01-06-2007,MS,YEOLA,20.0471229,74.4818698,894,458,850,48406,2007
01-06-2007,OR,BHUBNESWER,20.2960587,85.8245398,1083,988,1039,31300,2007
01-06-2007,PB,ABOHAR,30.1452928,74.1993043,800,500,700,900,2007
01-06-2007,PB,AMRITSAR,31.6339793,74.8722642,569,567,568,10150,2007
01-06-2007,PB,JALANDHAR,31.3260152,75.5761829,710,510,610,7670,2007
01-06-2007,PB,PATIALA,30.3397809,76.3868797,648,450,634,4952,2007
01-06-2007,RAJ,JAIPUR,26.9124336,75.7872709,631,418,535,47118,2007
01-06-2007,RAJ,JODHPUR,26.2389469,73.0243094,566,243,412,45234,2007
01-06-2007,TN,CHENNAI,13.0826802,80.2707184,1105,888,999,106400,2007
01-06-2007,UP,AGRA,27.1766701,78.0080745,602,520,563,14535,2007
01-06-2007,UP,KANPUR,26.449923,80.3318736,644,481,594,38541,2007
01-06-2007,UP,LUCKNOW,26.8466937,80.946166,618,618,618,870,2007
01-06-2007,UP,VARANASI,25.3176452,82.9739144,597,559,578,25600,2007
01-06-2007,WB,KOLKATA,22.572646,88.363895,919,767,840,115150,2007
01-07-2007,AP,HYDERABAD,17.385044,78.486671,1040,787,927,63976,2007
01-07-2007,AP,KURNOOL,15.8281257,78.0372792,914,536,779,15142,2007
01-07-2007,ASM,GUWAHATI,26.1445169,91.7362365,1367,1174,1271,28840,2007
01-07-2007,BHR,PATNA,25.5940947,85.1375645,1117,1012,1061,4515,2007
01-07-2007,DEL,DELHI,28.6139391,77.2090212,1102,397,769,319250,2007
01-07-2007,GUJ,AHMEDABAD,23.022505,72.5713621,1020,700,850,2373,2007
01-07-2007,GUJ,GONDAL,21.9619463,70.792297,890,275,757,17086,2007
01-07-2007,GUJ,MAHUVA,21.0902193,71.7563169,812,546,678,8812,2007
01-07-2007,GUJ,RAJKOT,22.3038945,70.8021599,920,343,718,14536,2007
01-07-2007,GUJ,SURAT,21.1702401,72.8310607,987,717,858,26680,2007
01-07-2007,HP,SHIMLA,31.1048145,77.1734033,500,400,450,40,2007
01-07-2007,HR,KARNAL,29.6856929,76.9904825,980,906,943,4450,2007
01-07-2007,HR,RAIPUR,21.2513844,81.6296413,1065,909,986,11020,2007
01-07-2007,JH,RANCHI,23.3440997,85.309562,1091,888,989,7392,2007
01-07-2007,JK,JAMMU,32.7217819,74.8576539,1154,1025,1089,13350,2007
01-07-2007,KER,TRIVENDRUM,8.5241391,76.9366376,1330,1270,1300,695,2007
01-07-2007,KNT,BANGALORE,12.9715987,77.5945627,1173,925,1043,212955,2007
01-07-2007,KNT,BELGAUM,15.8496953,74.4976741,1112,391,875,32919,2007
01-07-2007,KNT,BIJAPUR,16.8301708,75.710031,1000,100,500,410,2007
01-07-2007,KNT,DHAVANGERE,14.4663438,75.9238397,1183,285,756,8290,2007
01-07-2007,KNT,HUBLI,15.3647083,75.1239547,1038,401,796,22403,2007
01-07-2007,MH,MUMBAI,19.0759837,72.8776559,1029,787,906,205440,2007
01-07-2007,MP,INDORE,22.7195687,75.8577258,946,384,773,54783,2007
01-07-2007,MS,AHMEDNAGAR,19.0952075,74.7495916,1001,185,599,77995,2007
01-07-2007,MS,CHAKAN,18.7602664,73.8630346,1000,800,900,285,2007
01-07-2007,MS,DEVALA,11.4725502,76.3820088,910,476,843,74450,2007
01-07-2007,MS,DHULIA,22.0347727,86.0618818,895,228,793,13135,2007
01-07-2007,MS,DINDORI,22.9417931,81.0768455,893,780,870,451,2007
01-07-2007,MS,JALGAON,21.0076578,75.5626039,988,647,816,3060,2007
01-07-2007,MS,JUNNAR,19.2031842,73.87425,1140,417,833,29425,2007
01-07-2007,MS,KOLHAPUR,16.7049873,74.2432527,1049,582,786,32465,2007
01-07-2007,MS,LASALGAON,20.1491422,74.2326058,914,683,856,243280,2007
01-07-2007,MS,LONAND,18.041706,74.1861821,951,600,825,30,2007
01-07-2007,MS,MALEGAON,20.5547497,74.5100291,890,275,821,96205,2007
01-07-2007,MS,MANMAD,20.2511789,74.4366016,871,535,833,73136,2007
01-07-2007,MS,NASIK,19.9974533,73.7898023,919,428,796,30589,2007
01-07-2007,MS,NIPHAD,20.0799646,74.1093141,907,624,860,29815,2007
01-07-2007,MS,PIMPALGAON,20.1699678,73.9873787,902,737,848,211745,2007
01-07-2007,MS,PUNE,18.5204303,73.8567437,1021,619,819,152773,2007
01-07-2007,MS,RAHURI,19.392678,74.6488264,995,220,697,121116,2007
01-07-2007,MS,SANGALI,16.8523973,74.5814773,1039,702,871,6579,2007
01-07-2007,MS,SANGAMNER,19.5771387,74.2079648,985,200,580,29497,2007
01-07-2007,MS,SATANA,20.598224,74.2032581,887,317,818,62714,2007
01-07-2007,MS,SHRIRAMPUR,19.6222323,74.6576091,997,378,696,44790,2007
01-07-2007,MS,SINNAR,19.8530593,74.0006328,901,156,816,43497,2007
01-07-2007,MS,SOLAPUR,17.6599188,75.9063906,1081,142,620,66901,2007
01-07-2007,MS,VANI,20.33749,73.89189,940,747,886,4930,2007
01-07-2007,MS,YEOLA,20.0471229,74.4818698,861,507,818,96175,2007
01-07-2007,OR,BHUBNESWER,20.2960587,85.8245398,1190,1075,1134,34800,2007
01-07-2007,PB,ABOHAR,30.1452928,74.1993043,850,700,800,80,2007
01-07-2007,PB,AMRITSAR,31.6339793,74.8722642,825,825,825,14350,2007
01-07-2007,PB,BHATINDA,30.210994,74.9454745,740,524,615,7039,2007
01-07-2007,PB,JALANDHAR,31.3260152,75.5761829,1050,740,900,5672,2007
01-07-2007,PB,LUDHIANA,30.900965,75.8572758,900,525,713,6560,2007
01-07-2007,PB,PATIALA,30.3397809,76.3868797,938,675,903,3730,2007
01-07-2007,RAJ,JAIPUR,26.9124336,75.7872709,772,417,609,40954,2007
01-07-2007,RAJ,JODHPUR,26.2389469,73.0243094,760,268,517,20923,2007
01-07-2007,TN,CHENNAI,13.0826802,80.2707184,1175,917,1041,101800,2007
01-07-2007,UP,AGRA,27.1766701,78.0080745,1023,915,962,15700,2007
01-07-2007,UP,KANPUR,26.449923,80.3318736,777,635,714,59390,2007
01-07-2007,UP,LUCKNOW,26.8466937,80.946166,825,825,825,400,2007
01-07-2007,UP,VARANASI,25.3176452,82.9739144,963,926,944,4050,2007
01-07-2007,WB,KOLKATA,22.572646,88.363895,1190,979,1085,164050,2007
01-08-2007,AP,HYDERABAD,17.385044,78.486671,1214,855,1061,70708,2007
01-08-2007,AP,KURNOOL,15.8281257,78.0372792,1055,579,907,90306,2007
01-08-2007,ASM,GUWAHATI,26.1445169,91.7362365,1600,1383,1493,26750,2007
01-08-2007,BHR,PATNA,25.5940947,85.1375645,1397,1325,1355,4460,2007
01-08-2007,DEL,DELHI,28.6139391,77.2090212,1419,713,1120,256770,2007
01-08-2007,GUJ,AHMEDABAD,23.022505,72.5713621,1050,650,900,2445,2007
01-08-2007,GUJ,GONDAL,21.9619463,70.792297,1095,294,947,19706,2007
01-08-2007,GUJ,MAHUVA,21.0902193,71.7563169,1086,641,864,7319,2007
01-08-2007,GUJ,RAJKOT,22.3038945,70.8021599,1068,350,790,15501,2007
01-08-2007,GUJ,SURAT,21.1702401,72.8310607,1338,1068,1215,11780,2007
01-08-2007,HR,KARNAL,29.6856929,76.9904825,1246,1042,1144,3440,2007
01-08-2007,HR,RAIPUR,21.2513844,81.6296413,1267,1121,1204,11810,2007
01-08-2007,JH,RANCHI,23.3440997,85.309562,1200,1061,1130,10602,2007
01-08-2007,JK,JAMMU,32.7217819,74.8576539,1589,1486,1538,8390,2007
01-08-2007,KER,TRIVENDRUM,8.5241391,76.9366376,1242,1142,1192,590,2007
01-08-2007,KNT,BANGALORE,12.9715987,77.5945627,1355,974,1179,319176,2007
01-08-2007,KNT,BELGAUM,15.8496953,74.4976741,1274,459,971,31521,2007
01-08-2007,KNT,DHAVANGERE,14.4663438,75.9238397,1110,633,863,12245,2007
01-08-2007,KNT,HASSAN,13.0068142,76.0995519,1100,500,800,2900,2007
01-08-2007,KNT,HUBLI,15.3647083,75.1239547,1402,426,952,19235,2007
01-08-2007,MH,MUMBAI,19.0759837,72.8776559,1315,1089,1207,181550,2007
01-08-2007,MH,NAGPUR,21.1458004,79.0881546,1100,1000,1050,754,2007
01-08-2007,MP,INDORE,22.7195687,75.8577258,1345,524,1071,42321,2007
01-08-2007,MS,AHMEDNAGAR,19.0952075,74.7495916,1369,312,845,65136,2007
01-08-2007,MS,CHAKAN,18.7602664,73.8630346,1244,933,1111,3795,2007
01-08-2007,MS,DEVALA,11.4725502,76.3820088,1296,638,1150,82600,2007
01-08-2007,MS,DHULIA,22.0347727,86.0618818,1206,384,1049,7516,2007
01-08-2007,MS,JALGAON,21.0076578,75.5626039,1284,750,1059,1595,2007
01-08-2007,MS,JUNNAR,19.2031842,73.87425,1512,420,1400,52198,2007
01-08-2007,MS,KALVAN,19.24033,73.13054,1500,376,1351,6600,2007
01-08-2007,MS,KOLHAPUR,16.7049873,74.2432527,1342,596,904,42209,2007
01-08-2007,MS,LASALGAON,20.1491422,74.2326058,1262,838,1179,219996,2007
01-08-2007,MS,LONAND,18.041706,74.1861821,1344,963,1113,498,2007
01-08-2007,MS,MALEGAON,20.5547497,74.5100291,1274,343,1176,92702,2007
01-08-2007,MS,MANMAD,20.2511789,74.4366016,1220,685,1155,57698,2007
01-08-2007,MS,NASIK,19.9974533,73.7898023,1243,580,1051,23234,2007
01-08-2007,MS,NIPHAD,20.0799646,74.1093141,1269,859,1177,32875,2007
01-08-2007,MS,PIMPALGAON,20.1699678,73.9873787,1251,989,1163,177108,2007
01-08-2007,MS,PUNE,18.5204303,73.8567437,1286,770,1040,162499,2007
01-08-2007,MS,RAHURI,19.392678,74.6488264,1369,329,886,86608,2007
01-08-2007,MS,SANGALI,16.8523973,74.5814773,1424,592,996,7582,2007
01-08-2007,MS,SANGAMNER,19.5771387,74.2079648,1422,169,811,49878,2007
01-08-2007,MS,SATANA,20.598224,74.2032581,1219,483,1102,88320,2007
01-08-2007,MS,SHRIRAMPUR,19.6222323,74.6576091,1335,573,987,82436,2007
01-08-2007,MS,SINNAR,19.8530593,74.0006328,1281,253,1202,32053,2007
01-08-2007,MS,SOLAPUR,17.6599188,75.9063906,1434,139,757,34308,2007
01-08-2007,MS,VANI,20.33749,73.89189,1430,1158,1363,2965,2007
01-08-2007,MS,YEOLA,20.0471229,74.4818698,1240,772,1198,58335,2007
01-08-2007,OR,BHUBNESWER,20.2960587,85.8245398,1337,1219,1279,42500,2007
01-08-2007,PB,ABOHAR,30.1452928,74.1993043,1650,1400,1500,60,2007
01-08-2007,PB,AMRITSAR,31.6339793,74.8722642,1088,1088,1088,11280,2007
01-08-2007,PB,BHATINDA,30.210994,74.9454745,763,458,546,5823,2007
01-08-2007,PB,JALANDHAR,31.3260152,75.5761829,1175,800,1025,5683,2007
01-08-2007,PB,LUDHIANA,30.900965,75.8572758,1800,1000,1400,1950,2007
01-08-2007,PB,PATIALA,30.3397809,76.3868797,1289,1000,1283,1760,2007
01-08-2007,RAJ,JAIPUR,26.9124336,75.7872709,1181,761,974,33344,2007
01-08-2007,RAJ,JODHPUR,26.2389469,73.0243094,1161,419,793,12585,2007
01-08-2007,TN,CHENNAI,13.0826802,80.2707184,1457,1060,1262,83600,2007
01-08-2007,UP,AGRA,27.1766701,78.0080745,1186,1077,1132,18700,2007
01-08-2007,UP,KANPUR,26.449923,80.3318736,1026,844,946,24463,2007
01-08-2007,UP,LUCKNOW,26.8466937,80.946166,1333,1333,1333,800,2007
01-08-2007,UP,VARANASI,25.3176452,82.9739144,1375,1325,1350,500,2007
01-08-2007,WB,KOLKATA,22.572646,88.363895,1425,1249,1334,206280,2007
01-09-2007,AP,HYDERABAD,17.385044,78.486671,1552,989,1286,69297,2007
01-09-2007,AP,KURNOOL,15.8281257,78.0372792,1253,637,990,74941,2007
01-09-2007,ASM,GUWAHATI,26.1445169,91.7362365,2095,1910,2019,17180,2007
01-09-2007,BHR,PATNA,25.5940947,85.1375645,1601,1551,1577,8590,2007
01-09-2007,DEL,DELHI,28.6139391,77.2090212,1719,1034,1436,231150,2007
01-09-2007,GUJ,GONDAL,21.9619463,70.792297,1397,340,1249,14176,2007
01-09-2007,GUJ,MAHUVA,21.0902193,71.7563169,1343,731,1038,2038,2007
01-09-2007,GUJ,RAJKOT,22.3038945,70.8021599,1382,444,1020,10916,2007
01-09-2007,GUJ,SURAT,21.1702401,72.8310607,1675,1365,1518,9150,2007
01-09-2007,HR,KARNAL,29.6856929,76.9904825,1890,1590,1731,3300,2007
01-09-2007,HR,RAIPUR,21.2513844,81.6296413,1567,1424,1496,8800,2007
01-09-2007,JH,RANCHI,23.3440997,85.309562,1633,1527,1581,6624,2007
01-09-2007,JK,JAMMU,32.7217819,74.8576539,1800,1700,1750,2420,2007
01-09-2007,KER,TRIVENDRUM,8.5241391,76.9366376,1850,1800,1825,300,2007
01-09-2007,KNT,BANGALORE,12.9715987,77.5945627,1104,722,965,724493,2007
01-09-2007,KNT,BELGAUM,15.8496953,74.4976741,1096,342,839,24063,2007
01-09-2007,KNT,BIJAPUR,16.8301708,75.710031,1145,167,640,3430,2007
01-09-2007,KNT,DHAVANGERE,14.4663438,75.9238397,1219,586,869,10255,2007
